time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_AAy_L1,exp_AAy_R1,exp_AAy_L2,exp_AAy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2,exp_Y_L1,exp_Y_R1,exp_Y_L2,exp_Y_R2,exp_Z_L1,exp_Z_R1,exp_Z_L2,exp_Z_R2,exp_Fx_L1,exp_Fx_R1,exp_Fx_L2,exp_Fx_R2,exp_Fy_L1,exp_Fy_R1,exp_Fy_L2,exp_Fy_R2,exp_My_US_L1,exp_My_US_R1,exp_My_US_L2,exp_My_US_R2,exp_Jnc_L1,exp_Jnc_R1,exp_Jnc_L2,exp_Jnc_R2,exp_JncR_L1,exp_JncR_R1,exp_JncR_L2,exp_JncR_R2,exp_Fs_L1,exp_Fs_R1,exp_Fs_L2,exp_Fs_R2,exp_Fd_L1,exp_Fd_R1,exp_Fd_L2,exp_Fd_R2,exp_FsExt_L1,exp_FsExt_R1,exp_FsExt_L2,exp_FsExt_R2,exp_CmpJStL1,exp_CmpJStR1,exp_CmpJStL2,exp_CmpJStR2,exp_CmpRStL1,exp_CmpRStR1,exp_CmpRStL2,exp_CmpRStR2,exp_Kappa_L1i,exp_Kappa_R1i,exp_Kappa_L2i,exp_Kappa_R2i,exp_Alpha_L1i,exp_Alpha_R1i,exp_Alpha_L2i,exp_Alpha_R2i,exp_CmpT_L1i,exp_CmpT_R1i,exp_CmpT_L2i,exp_CmpT_R2i,exp_RRE_L1i,exp_RRE_R1i,exp_RRE_L2i,exp_RRE_R2i,exp_Zgnd_L1i,exp_Zgnd_R1i,exp_Zgnd_L2i,exp_Zgnd_R2i,exp_MuX_L1i,exp_MuX_R1i,exp_MuX_L2i,exp_MuX_R2i,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_Yo,exp_Zo,exp_Yaw,exp_Ax,exp_Ay,exp_Az,exp_Az_SM,exp_AVx,exp_AVy,exp_AVz,exp_Roll_Rd,exp_Sta_Road
0.7195,0,0,0,0,0,0,0,0,26.6743053,27.2407863,26.8720812,26.6977059,3.34575245,4.51882055,7.15920341,8.74051802,3543.72879,3439.26136,2564.22495,3510.02617,67.5918138,129.770751,57.1616656,62.8912958,-0.0675412724,-0.02950494,-0.0257331907,0.0463710241,100.549229,100.550377,98.6244265,98.6255447,0.626395408,-0.629490149,0.623248833,-0.63003947,0.246869032,0.247365984,0.251293796,0.247039165,-55.9115746,-62.0999837,-6.28348455,-23.9822182,-0.498142756,22.8283054,45.8284731,9.20074498,0,0,0,0,20.1893051,30.954121,32.3468763,38.3377067,-1.11016136,-0.944770485,-5.6717284,-2.23671715,4055.50883,3893.12253,2396.97743,3293.91354,-6.8145608,-5.8015717,-95.7420689,-38.0165012,0,0,0,0,20.1893051,30.954121,32.3468763,38.3377067,20.1893051,30.954121,32.3468763,38.3377067,-0.000423270329,0.0163182527,0.00587739486,-0.0044751209,-0.384368224,-0.286340016,-0.788693221,-0.637872489,16.1078581,15.6330062,11.655568,15.9546644,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.55074,2.64730436,0.468399174,-0.230054606,0.000172314388,-0.041439542,0.0468845095,-0.0111199641,0.00580277301,-0.0209794057,-0.0219690226,-0.661644509,-0.10771693,0.149802,0.468395398,100.55074
0.72,0,0,0,0,0,0,0,0,26.6902756,27.2619095,26.906142,26.7396023,3.33451456,4.32030325,7.09328418,8.79147579,3544.63631,3438.54695,2566.0468,3509.86071,67.5914079,129.770361,57.1589848,62.8902303,-0.0675842171,-0.0296152522,-0.0263420819,0.0461744079,100.549596,100.550746,98.6247938,98.6259137,0.626395015,-0.629490658,0.623246373,-0.630042536,0.246864928,0.247369228,0.251285554,0.247039908,-55.8701219,-61.0514296,-5.89059243,-24.1747035,-0.23755807,23.0305079,46.3386218,9.68115552,0,0,0,0,20.1887858,30.9536221,32.3440733,38.3365926,-0.967460192,-1.05071989,-5.53989375,-2.21955605,4055.48447,3893.11083,2396.38901,3293.4037,-5.94058726,-6.45058034,-93.5388833,-37.7262385,0,0,0,0,20.1887858,30.9536221,32.3440733,38.3365926,20.1887858,30.9536221,32.3440733,38.3365926,0.000139264558,0.0171366104,0.00716341449,-0.00289945321,-0.393139344,-0.295225192,-0.795823869,-0.644847147,16.1119832,15.6297589,11.6638491,15.9539123,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.551108,2.64710876,0.468065393,-0.230110161,0.00017018655,-0.0414394783,0.0469588022,-0.0110232113,0.00591173338,-0.0208407323,-0.0218311347,-0.672173826,-0.112047086,0.149161027,0.468061618,100.551108
0.7205,0,0,0,0,0,0,0,0,26.7061699,27.2820635,26.9398526,26.7817001,3.32139412,4.11318927,7.01262379,8.82482621,3545.5452,3437.83584,2567.8871,3509.701,67.5910576,129.769929,57.1563672,62.889173,-0.067624017,-0.0297284043,-0.0269415865,0.0459779332,100.549963,100.551115,98.6251611,98.6262826,0.62639458,-0.629491208,0.623243881,-0.630045623,0.246860818,0.247372456,0.251277228,0.247040625,-55.8184981,-59.9573537,-5.42159802,-24.2747179,0.0292131211,23.2389993,46.8538325,10.1663008,0,0,0,0,20.1883378,30.9530703,32.3413363,38.3354871,-0.825496416,-1.15667577,-5.40761026,-2.20207373,4055.46346,3893.09788,2395.81499,3292.89806,-5.07056362,-7.09931612,-91.3273199,-37.4305214,0,0,0,0,20.1883378,30.9530703,32.3413363,38.3354871,20.1883378,30.9530703,32.3413363,38.3354871,0.000698428508,0.0179185528,0.00843579834,-0.00131647305,-0.401771129,-0.303974812,-0.802788054,-0.651655714,16.1161146,15.6265265,11.6722141,15.9531864,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.551477,2.64691504,0.467726377,-0.230167873,0.000167998784,-0.0414394345,0.0470327542,-0.0109096434,0.00602235914,-0.0206998928,-0.0216908705,-0.682590609,-0.116362434,0.148508906,0.467722603,100.551477
0.721,0,0,0,0,0,0,0,0,26.721997,27.3012081,26.9731428,26.8239152,3.30114699,3.89790981,6.91739632,8.84051527,3546.45538,3437.12809,2569.74556,3509.54706,67.5907627,129.769457,57.1538129,62.8881241,-0.0676605378,-0.0298442913,-0.0275318356,0.045781469,100.55033,100.551484,98.6255284,98.6266514,0.626394105,-0.629491798,0.62324136,-0.630048729,0.246856702,0.247375669,0.251268819,0.247041315,-55.7290405,-58.8199865,-4.8774482,-24.2820278,0.302064569,23.4536929,47.3739813,10.6560549,0,0,0,0,20.1879605,30.9524655,32.3386656,38.3343904,-0.684276124,-1.2626355,-5.27490812,-2.184284,4055.44576,3893.0837,2395.25538,3292.39668,-4.20452978,-7.74776547,-89.1078607,-37.1295823,0,0,0,0,20.1879605,30.9524655,32.3386656,38.3343904,20.1879605,30.9524655,32.3386656,38.3343904,0.00125443556,0.0186624322,0.00969180019,0.000270531274,-0.410261059,-0.312586561,-0.809585506,-0.65829794,16.1202517,15.6233095,11.6806616,15.9524866,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.551845,2.64672347,0.467382181,-0.230227735,0.000165752025,-0.0414394105,0.0471063601,-0.0107774068,0.00613461881,-0.020556912,-0.0215482947,-0.69289409,-0.120664518,0.147846543,0.467378408,100.551845
0.7215,0,0,0,0,0,0,0,0,26.7377105,27.3193053,27.0059436,26.866163,3.27487124,3.67490376,6.80780024,8.83851686,3547.36671,3436.4238,2571.6219,3509.39886,67.5905228,129.768942,57.1513222,62.8870838,-0.0676936419,-0.0299627467,-0.0281129405,0.0455848893,100.550698,100.551853,98.6258956,98.6270203,0.62639359,-0.629492426,0.623238809,-0.630051853,0.246852581,0.247378866,0.25126033,0.247041979,-55.6075411,-57.6416473,-4.2592488,-24.1965904,0.580887969,23.674478,47.8989446,11.1502922,0,0,0,0,20.1876537,30.9518076,32.3360613,38.3333027,-0.543814586,-1.36858785,-5.14179982,-2.16618703,4055.43137,3893.06827,2394.71018,3291.89962,-3.34258222,-8.39586231,-86.8806927,-36.823423,0,0,0,0,20.1876537,30.9518076,32.3360613,38.3333027,20.1876537,30.9518076,32.3360613,38.3333027,0.00180537664,0.0193666531,0.0109286584,0.00185823876,-0.418607563,-0.321058403,-0.816214859,-0.664772476,16.1243941,15.6201082,11.6891905,15.951813,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.552214,2.6465344,0.467032864,-0.230289742,0.000163447228,-0.0414394059,0.0471796152,-0.0106271896,0.00624847703,-0.0204118121,-0.0214034185,-0.703083482,-0.124955563,0.14717407,0.467029092,100.552214
0.722,0,0,0,0,0,0,0,0,26.7532841,27.3363193,27.0381868,26.908359,3.24266789,3.44462778,6.68406628,8.81884302,3548.28162,3435.72306,2573.51584,3509.25644,67.5903377,129.768387,57.1488952,62.8860523,-0.0677235569,-0.0300836029,-0.0286850262,0.0453880632,100.551065,100.552222,98.6262629,98.6273892,0.626393035,-0.629493093,0.62323623,-0.630054995,0.246848444,0.247382047,0.251251761,0.247042617,-55.454409,-56.4247439,-3.56826838,-24.0185576,0.865807944,23.901244,48.4285974,11.6488863,0,0,0,0,20.1874169,30.9510969,32.3335237,38.3322242,-0.404122629,-1.4745176,-5.00830668,-2.14778992,4055.42026,3893.0516,2394.1794,3291.40695,-2.48479057,-9.04351633,-84.6461498,-36.5121625,0,0,0,0,20.1874169,30.9510969,32.3335237,38.3322242,20.1874169,30.9510969,32.3335237,38.3322242,0.00235013561,0.0200297119,0.0121436692,0.00344333817,-0.42686904,-0.329388357,-0.82267517,-0.671078398,16.1285528,15.616923,11.6977993,15.9511656,263,263,263,263,-0,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.552582,2.64634815,0.466678482,-0.230353889,0.000161085353,-0.0414394204,0.0472525145,-0.0104593095,0.00636391166,-0.0202644276,-0.0212562532,-0.713158035,-0.129237487,0.146491887,0.46667471,100.552582
0.7225,0,0,0,0,0,0,0,0,26.7686899,27.3522164,27.0698055,26.9504189,3.20454584,3.20755435,6.54645562,8.78154303,3549.19492,3435.02593,2575.42709,3509.11978,67.590207,129.76779,57.1465321,62.8850296,-0.0677492673,-0.0302066942,-0.0292482126,0.0451908649,100.551432,100.552591,98.6266302,98.627758,0.626392441,-0.629493797,0.623233623,-0.630058154,0.246844315,0.247385211,0.251243114,0.247043228,-55.269961,-55.1717664,-2.8059325,-23.7482733,1.15631233,24.1338786,48.9628142,12.1517102,0,0,0,0,20.1872498,30.9503331,32.3310529,38.3311549,-0.265168044,-1.58040976,-4.87444873,-2.12909858,4055.41242,3893.03369,2393.66304,3290.91873,-1.63096021,-9.69063872,-82.4045455,-36.1958996,0,0,0,0,20.1872498,30.9503331,32.3310529,38.3311549,20.1872498,30.9503331,32.3310529,38.3311549,0.00288749496,0.0206501893,0.0133341732,0.00502252448,-0.434923126,-0.337574406,-0.828965442,-0.67721473,16.1327042,15.6137542,11.7064868,15.9505445,263,263,263,263,-2.77555756e-17,2.77555756e-17,-5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.55295,2.64616501,0.466319093,-0.230420171,0.000158667375,-0.0414394538,0.0473250532,-0.0102741094,0.00648086577,-0.0201151602,-0.021106841,-0.723116999,-0.133512195,0.145800359,0.466315322,100.55295
0.723,0,0,0,0,0,0,0,0,26.7838994,27.3669654,27.100734,26.9922587,3.16063288,2.96417004,6.39525922,8.72670203,3550.10902,3434.3325,2577.35539,3508.98891,67.5901306,129.767151,57.1442332,62.884016,-0.0677712304,-0.0303318552,-0.0298026194,0.0449931706,100.5518,100.55296,98.6269975,98.6281268,0.62639181,-0.629494538,0.623230989,-0.630061328,0.246840182,0.247388359,0.251234389,0.247043813,-55.0547232,-53.8852815,-1.97382138,-23.3862731,1.452436,24.3722684,49.501469,12.6586365,0,0,0,0,20.1871519,30.9495164,32.3286492,38.330095,-0.127023983,-1.68624937,-4.74024546,-2.11011909,4055.40783,3893.01454,2393.16109,3290.43503,-0.781544236,-10.3371411,-80.156184,-35.8747358,0,0,0,0,20.1871519,30.9495164,32.3286492,38.330095,20.1871519,30.9495164,32.3286492,38.330095,0.00341627442,0.0212267548,0.014497562,0.00659250697,-0.442828464,-0.345614701,-0.835084737,-0.683180554,16.1368592,15.6106023,11.7152518,15.9499496,263,263,263,263,2.77555756e-17,-0,-5.55111512e-17,2.77555756e-17,0.7,0.7,0.7,0.7,100.553319,2.64598529,0.465954754,-0.230488585,0.00015619428,-0.0414395058,0.0473972268,-0.01007198,0.00659931016,-0.019963845,-0.0209552218,-0.73295968,-0.137781568,0.145099812,0.465950984,100.553319
0.7235,0,0,0,0,0,0,0,0,26.7988855,27.3805373,27.1309082,27.0337947,3.11103057,2.71497513,6.23079767,8.65444177,3551.02378,3433.64282,2579.30047,3508.86384,67.5901079,129.766471,57.1419985,62.8830114,-0.0677892519,-0.030458922,-0.030348366,0.0447948588,100.552167,100.553329,98.6273647,98.6284957,0.626391142,-0.629495315,0.623228329,-0.630064517,0.246836046,0.247391489,0.251225589,0.247044371,-54.8092426,-52.5679282,-1.07366661,-22.9332829,1.75408852,24.6162989,50.0444348,13.1695373,0,0,0,0,20.1871229,30.9486469,32.3263126,38.3290447,0.0103180991,-1.79202052,-4.60571736,-2.09085812,4055.40647,3892.99414,2392.67357,3289.95589,0.0635057812,-10.9829294,-77.901387,-35.5487828,0,0,0,0,20.1871229,30.9486469,32.3263126,38.3290447,20.1871229,30.9486469,32.3263126,38.3290447,0.0039353093,0.0217581693,0.0156312857,0.00815001622,-0.450583353,-0.353507352,-0.84103212,-0.688974953,16.1410172,15.6074674,11.724093,15.9493811,263,263,263,263,2.77555756e-17,-0,5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.553687,2.6458093,0.465585525,-0.23055913,0.000153667063,-0.0414395759,0.0474690311,-0.00985334447,0.00671921042,-0.0198105053,-0.0208014137,-0.742685392,-0.142047406,0.14439058,0.465581755,100.553687
0.724,0,0,0,0,0,0,0,0,26.8136212,27.3929054,27.1602654,27.0749441,3.05585451,2.46048234,6.0534201,8.56492006,3551.93909,3432.95696,2581.26205,3508.7446,67.5901388,129.76575,57.1398282,62.8820162,-0.0678032077,-0.0305877324,-0.0308855696,0.0445958114,100.552534,100.553698,98.627732,98.6288645,0.626390437,-0.629496128,0.623225644,-0.630067721,0.246831908,0.247394603,0.251216713,0.247044903,-54.5341329,-51.2224113,-0.107347418,-22.3902172,2.06115627,24.8658541,50.5915845,13.6842845,0,0,0,0,20.1871624,30.9477244,32.3240434,38.3280041,0.146848231,-1.8977072,-4.47088499,-2.07132239,4055.40833,3892.97251,2392.20047,3289.48139,0.904119443,-11.6279091,-75.6404772,-35.2181533,0,0,0,0,20.1871624,30.9477244,32.3240434,38.3280041,20.1871624,30.9477244,32.3240434,38.3280041,0.00444345753,0.0222432883,0.0167328571,0.0096918108,-0.458186164,-0.361250527,-0.846806672,-0.69459703,16.1451777,15.6043498,11.7330093,15.9488391,263,263,263,263,-2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.554056,2.6456373,0.465211463,-0.230631802,0.000151086731,-0.0414396638,0.0475404617,-0.00961866104,0.00684053026,-0.0196551648,-0.0206454453,-0.752293467,-0.14631146,0.143672981,0.465207694,100.554056
0.7245,0,0,0,0,0,0,0,0,26.8280801,27.4040458,27.1887449,27.1156248,2.99523252,2.20121577,5.86350355,8.45833034,3552.85478,3432.27497,2583.23987,3508.63121,67.5902229,129.764988,57.1377224,62.8810304,-0.0678129741,-0.030718126,-0.0314143461,0.0443959137,100.552901,100.554067,98.6280993,98.6292333,0.626389696,-0.629496976,0.623222934,-0.630070938,0.246827768,0.247397698,0.251207764,0.247045408,-54.2300726,-49.8514966,0.923113332,-21.7581772,2.37352467,25.1208171,51.1427899,14.2027494,0,0,0,0,20.18727,30.9467491,32.3218416,38.3269733,0.282557811,-2.00329296,-4.3357691,-2.05151892,4055.41337,3892.94964,2391.74179,3289.01156,1.74021956,-12.2719833,-73.3737816,-34.8829647,0,0,0,0,20.18727,30.9467491,32.3218416,38.3269733,20.18727,30.9467491,32.3218416,38.3269733,0.00493960286,0.0226810639,0.0177998582,0.0112146842,-0.465635322,-0.368842442,-0.852407495,-0.700045906,16.1493399,15.6012499,11.7419994,15.9483237,263,263,263,263,2.77555756e-17,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.554424,2.6454696,0.464832628,-0.230706603,0.000148454301,-0.0414397691,0.0476115146,-0.00936842223,0.00696323315,-0.0194978475,-0.0204873458,-0.76178326,-0.150575414,0.142947317,0.46482886,100.554424
0.725,0,0,0,0,0,0,0,0,26.8422365,27.4139369,27.2162877,27.1557559,2.92930431,1.93770983,5.66145219,8.33490132,3553.77074,3431.59691,2585.23368,3508.52369,67.5903598,129.764184,57.1356814,62.8800541,-0.0678184293,-0.0308499445,-0.0319348088,0.0441950545,100.553269,100.554436,98.6284665,98.6296021,0.626388921,-0.629497858,0.623220201,-0.630074167,0.246823627,0.247400776,0.251198743,0.247045886,-53.8978037,-48.4580045,2.0155534,-21.0384482,2.69107815,25.3810697,51.6979224,14.7248028,0,0,0,0,20.1874452,30.9457211,32.3197075,38.3259525,0.417439051,-2.10876105,-4.20039065,-2.03145491,4055.42159,3892.92553,2391.29752,3288.54648,2.57173142,-12.915053,-71.1016306,-34.543338,0,0,0,0,20.1874452,30.9457211,32.3197075,38.3259525,20.1874452,30.9457211,32.3197075,38.3259525,0.00542265733,0.0230705478,0.0188299447,0.0127154715,-0.4729293,-0.376281359,-0.857833711,-0.705320722,16.1535034,15.5981678,11.7510622,15.947835,263,263,263,263,-0,-0,-5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.554793,2.64530644,0.46444908,-0.230783532,0.0001457708,-0.0414398915,0.0476821859,-0.00910315362,0.00708728232,-0.0193385775,-0.020327145,-0.771154149,-0.154840886,0.142213881,0.464445312,100.554793
0.7255,0,0,0,0,0,0,0,0,26.8560655,27.4225597,27.2428368,27.1952575,2.85822102,1.6705081,5.44769643,8.19489645,3554.68681,3430.92282,2587.24322,3508.42209,67.5905493,129.763339,57.1337051,62.8790874,-0.0678194547,-0.0309830323,-0.0324470689,0.043993127,100.553636,100.554804,98.6288338,98.6299709,0.626388112,-0.629498772,0.623217445,-0.630077407,0.246819486,0.247403835,0.25118965,0.247046336,-53.5381296,-47.0448044,3.16767581,-20.2324967,3.01370018,25.6464929,52.2568529,15.2503153,0,0,0,0,20.1876876,30.9446403,32.3176412,38.3249418,0.5514849,-2.21409434,-4.0647708,-2.0111378,4055.43296,3892.90018,2390.86766,3288.08619,3.39858541,-13.5570177,-68.8243584,-34.1993979,0,0,0,0,20.1876876,30.9446403,32.3176412,38.3249418,20.1876876,30.9446403,32.3176412,38.3249418,0.00589156366,0.0234108929,0.0198208517,0.0141910561,-0.480066624,-0.383565591,-0.86308446,-0.71042064,16.1576673,15.5951037,11.7601964,15.9473731,263,263,263,263,-0,2.77555756e-17,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.555161,2.6451481,0.464060877,-0.230862591,0.000143037263,-0.0414400305,0.0477524717,-0.0088234128,0.00721264079,-0.0191773789,-0.0201648726,-0.780405534,-0.159109416,0.141472947,0.464057109,100.555161
0.726,0,0,0,0,0,0,0,0,26.8695428,27.4298979,27.2683373,27.234051,2.7821763,1.40016212,5.22269216,8.03861322,3555.60532,3430.25273,2589.26823,3508.32643,67.5907911,129.762453,57.1317938,62.8781306,-0.0678162923,-0.0311172365,-0.0329512344,0.0437900285,100.554003,100.555173,98.6292011,98.6303396,0.626387269,-0.62949972,0.623214667,-0.630080659,0.246815334,0.247406876,0.251180487,0.24704676,-53.1519557,-45.6148086,4.37705373,-19.3419672,3.34150466,25.9169663,52.8194516,15.7791571,0,0,0,0,20.1879969,30.943507,32.3156427,38.3239413,0.684688982,-2.31927541,-3.92893085,-1.99057522,4055.44747,3892.8736,2390.4522,3287.63074,4.22071668,-14.1977748,-66.5423028,-33.8512724,0,0,0,0,20.1879969,30.943507,32.3156427,38.3239413,20.1879969,30.943507,32.3156427,38.3239413,0.00634530639,0.0237013555,0.0207703987,0.0156383764,-0.487105121,-0.390693501,-0.868158901,-0.715344841,16.1618424,15.5920579,11.769401,15.9469383,263,263,263,263,-0,-0,5.55111512e-17,-2.77555756e-17,0.7,0.7,0.7,0.7,100.555529,2.64499483,0.463668079,-0.230943782,0.000140254735,-0.0414401857,0.0478223685,-0.00852979167,0.00733928458,-0.0190140899,-0.0200005399,-0.789536837,-0.163382469,0.140724778,0.463664313,100.555529
0.7265,0,0,0,0,0,0,0,0,26.8826452,27.4359377,27.2927366,27.2720594,2.70127687,1.12723068,4.98691972,7.86638317,3556.52117,3429.5867,2591.30849,3508.23676,67.5910848,129.761526,57.1299474,62.8771836,-0.0678079616,-0.0312524075,-0.0334474008,0.043585661,100.55437,100.555542,98.6295683,98.6307084,0.626386394,-0.629500699,0.623211867,-0.63008392,0.246811194,0.247409899,0.251171255,0.247047156,-52.7401167,-44.1709664,5.64113569,-18.3686789,3.67397477,26.1923689,53.3856084,16.3111978,0,0,0,0,20.1883725,30.942321,32.3137122,38.3229511,0.817087945,-2.4242864,-3.79289273,-1.96977509,4055.46509,3892.84579,2390.05114,3287.18018,5.03832669,-14.8372193,-64.255812,-33.4990943,0,0,0,0,20.1883725,30.942321,32.3137122,38.3229511,20.1883725,30.942321,32.3137122,38.3229511,0.00678288036,0.0239412971,0.0216764782,0.0170544316,-0.493924842,-0.397663448,-0.872996527,-0.720092503,16.1660053,15.5890305,11.7786749,15.9465307,263,263,263,263,-2.77555756e-17,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.555898,2.64484686,0.463270748,-0.231027106,0.000137424272,-0.0414403566,0.0478918727,-0.00822289673,0.00746715577,-0.0188491061,-0.0198341905,-0.798547481,-0.167661419,0.139969631,0.463266982,100.555898
0.727,0,0,0,0,0,0,0,0,26.8953497,27.4406683,27.3159846,27.3092075,2.6157427,0.852277771,4.74088204,7.67856991,3557.43666,3428.92475,2593.36371,3508.15311,67.59143,129.760558,57.1281662,62.8762466,-0.0677949343,-0.0313883985,-0.0339356891,0.0433799317,100.554738,100.555911,98.6299356,98.6310772,0.626385487,-0.629501709,0.623209048,-0.630087189,0.246807056,0.247412903,0.251161955,0.247047525,-52.3036332,-42.7162574,6.9572496,-17.3146213,4.01113673,26.4725784,53.9550869,16.8463069,0,0,0,0,20.1888142,30.9410826,32.3118497,38.3219715,0.948614869,-2.52910967,-3.65667758,-1.94874516,4055.4858,3892.81674,2389.66447,3286.73457,5.85097799,-15.4752479,-61.9652214,-33.142994,0,0,0,0,20.1888142,30.9410826,32.3118497,38.3219715,20.1888142,30.9410826,32.3118497,38.3219715,0.007203341,0.0241301855,0.0225371242,0.0184362891,-0.500583836,-0.40447397,-0.877715886,-0.724662861,16.1701666,15.5860216,11.7880169,15.9461505,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.556266,2.64470443,0.462868943,-0.231112568,0.000134546935,-0.0414405428,0.0479609808,-0.0079033861,0.00759621634,-0.0186822687,-0.0196658705,-0.807436947,-0.17194758,0.13920772,0.462865177,100.556266
0.7275,0,0,0,0,0,0,0,0,26.9076348,27.4440812,27.3380332,27.3454216,2.52576555,0.575872216,4.4851049,7.47556944,3558.35165,3428.2669,2595.43367,3508.07554,67.5918265,129.759549,57.1264501,62.8753197,-0.0677770423,-0.0315250666,-0.0344161873,0.0431727527,100.555105,100.55628,98.6303029,98.6314459,0.626384549,-0.62950275,0.623206209,-0.630090467,0.24680292,0.247415888,0.251152589,0.247047866,-51.8435339,-41.2536859,8.32261315,-16.1819504,4.3528923,26.7574717,54.5278625,17.3843535,0,0,0,0,20.1893214,30.9397919,32.3100555,38.3210023,1.07928339,-2.63372668,-3.52030713,-1.9274938,4055.50959,3892.78647,2389.29218,3286.29393,6.65873099,-16.1117517,-59.6708773,-32.7831121,0,0,0,0,20.1893214,30.9397919,32.3100555,38.3210023,20.1893214,30.9397919,32.3100555,38.3210023,0.00760577722,0.0242675967,0.0233504213,0.0197810897,-0.507080826,-0.411123582,-0.882256542,-0.729055168,16.1743257,15.5830314,11.7974258,15.9457979,263,263,263,263,-2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.556635,2.64456775,0.462462725,-0.231200171,0.000131623795,-0.0414407437,0.0480296896,-0.00757192831,0.0077264378,-0.0185136008,-0.0194955986,-0.816204727,-0.176242145,0.138439267,0.46245896,100.556635
0.728,0,0,0,0,0,0,0,0,26.9194796,27.4461709,27.3588374,27.3806302,2.43154835,0.298586096,4.22013515,7.25780892,3559.26597,3427.61318,2597.51813,3508.00408,67.5922739,129.758499,57.1247993,62.8744031,-0.067754189,-0.0316622727,-0.0348889896,0.042964042,100.555472,100.556649,98.6306701,98.6318147,0.626383582,-0.62950382,0.623203352,-0.630093752,0.246798788,0.247418855,0.251143156,0.247048179,-51.3608994,-39.7862741,9.73433429,-14.9729837,4.69912061,27.046925,55.1037816,17.9252062,0,0,0,0,20.1898937,30.9384489,32.3083294,38.3200439,1.20908879,-2.73811891,-3.38380335,-1.90602931,4055.53643,3892.75498,2388.93426,3285.85833,7.46153352,-16.7466221,-57.3731308,-32.419588,0,0,0,0,20.1898937,30.9384489,32.3083294,38.3200439,20.1898937,30.9384489,32.3083294,38.3200439,0.00798931879,0.0243532154,0.0241145724,0.0210860542,-0.513414614,-0.417610863,-0.886617725,-0.733268676,16.1784817,15.5800599,11.8069006,15.9454731,263,263,263,263,-0,-2.77555756e-17,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.557003,2.64443703,0.462052155,-0.23128992,0.00012865593,-0.0414409589,0.0480979958,-0.0072292216,0.00785778053,-0.0183431274,-0.0193234053,-0.824850329,-0.180546224,0.137664468,0.46204839,100.557003
0.7285,0,0,0,0,0,0,0,0,26.9308645,27.4469346,27.3783545,27.4147638,2.33330295,0.0209936165,3.94653952,7.02574518,3560.17946,3426.96361,2599.61686,3507.9388,67.5927719,129.757409,57.1232138,62.8734968,-0.0677262799,-0.031799882,-0.0353541858,0.0427537323,100.55584,100.557018,98.6310374,98.6321834,0.626382585,-0.629504918,0.623200477,-0.630097043,0.246794659,0.247421803,0.251133659,0.247048464,-50.8568587,-38.3170558,11.1894201,-13.6901954,5.04970016,27.3408134,55.6827116,18.4686999,0,0,0,0,20.1905307,30.9370537,32.3066716,38.3190963,1.3380277,-2.84226753,-3.24718824,-1.88436018,4055.56631,3892.72226,2388.59069,3285.4278,8.25934211,-17.3797491,-55.0723338,-32.0525645,0,0,0,0,20.1905307,30.9370537,32.3066716,38.3190963,20.1905307,30.9370537,32.3066716,38.3190963,0.00835313914,0.0243868359,0.0248278866,0.0223485024,-0.519584063,-0.423934453,-0.890798696,-0.737360444,16.1826339,15.5771073,11.8164403,15.9451763,263,263,263,263,-0,2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.557372,2.64431245,0.461637294,-0.231381819,0.000125644426,-0.0414411879,0.0481658963,-0.0068759894,0.00799020279,-0.018170873,-0.0191493214,-0.833373282,-0.18486083,0.136883505,0.46163353,100.557372
