time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2
0.0825,0,0,0,0,0,0,0,0,402.829198,402.862433,403.306224,403.303905,3879.67275,3960.04009,3088.36937,3165.98717,164.138098,164.155039,64.0829233,64.1192014,-0.596506415,-0.600698605,1.77085269,1.75398692,-4.08904879,39.9684464,0.0177736513,1.16235278,-4.08139923,-4.08137661,-6.00703524,-6.00703428
0.083,0,0,0,0,0,0,0,0,402.835626,402.869346,403.315324,403.313269,3875.95302,3956.49668,3083.60422,3161.77206,164.116447,164.13553,64.0738793,64.111176,-0.595882554,-0.599994627,1.77031161,1.75353737,-4.08349201,39.9682223,0.0179358718,1.16194702,-4.07584582,-4.07582304,-6.00148123,-6.00148016
0.0835,0,0,0,0,0,0,0,0,402.842129,402.876333,403.324446,403.322642,3872.21974,3952.94252,3078.84175,3157.55743,164.094629,164.115865,64.0648053,64.1031279,-0.595282345,-0.599329079,1.76973874,1.75305745,-4.07793516,39.9679985,0.0180979833,1.161534,-4.07029228,-4.07026959,-5.9959272,-5.99592601
0.084,0,0,0,0,0,0,0,0,402.848697,402.883384,403.333519,403.331954,3868.4803,3949.3709,3074.08282,3153.34405,164.07264,164.096044,64.0557015,64.0950572,-0.594718285,-0.598686101,1.76913438,1.7525473,-4.07237825,39.9677751,0.0182599747,1.16111368,-4.06473884,-4.06471597,-5.99037314,-5.99037184
0.0845,0,0,0,0,0,0,0,0,402.85532,402.890489,403.342513,403.341172,3864.73233,3945.79026,3069.32813,3149.13267,164.050481,164.076065,64.0465677,64.0869637,-0.594183227,-0.598080469,1.7684983,1.75200696,-4.06682126,39.9675523,0.0184218353,1.16068602,-4.05918538,-4.05916248,-5.98481906,-5.98481764
0.085,0,0,0,0,0,0,0,0,402.861988,402.897638,403.351391,403.350258,3860.9767,3942.19398,3064.57852,3144.92407,164.028151,164.055927,64.0374042,64.0788476,-0.59367677,-0.597496532,1.76783073,1.75143667,-4.0612642,39.9673301,0.0185835542,1.160251,-4.0536319,-4.05360883,-5.97926496,-5.97926341
0.0855,0,0,0,0,0,0,0,0,402.868693,402.904821,403.360125,403.35918,3857.21101,3938.59033,3059.83477,3140.71894,164.005647,164.035628,64.0282109,64.0707089,-0.593192055,-0.596948868,1.76713176,1.75083616,-4.05570707,39.9671088,0.0187451208,1.15980856,-4.04807828,-4.04805529,-5.97371082,-5.97370916
0.086,0,0,0,0,0,0,0,0,402.875423,402.912027,403.368688,403.367911,3853.44256,3934.9728,3055.09767,3136.51806,163.98297,164.015168,64.018988,64.0625475,-0.592741576,-0.596422064,1.76640145,1.75020564,-4.05014987,39.9668884,0.0189065246,1.15935868,-4.04252476,-4.04250159,-5.96815667,-5.96815488
0.0865,0,0,0,0,0,0,0,0,402.88217,402.919248,403.37706,403.37643,3849.66894,3931.3495,3050.36801,3132.32217,163.960117,163.994544,64.0097357,64.0543636,-0.592318209,-0.595930449,1.7656399,1.74954517,-4.0445926,39.966669,0.0190677552,1.15890132,-4.03697122,-4.03694801,-5.96260248,-5.96260057
0.087,0,0,0,0,0,0,0,0,402.888925,402.926474,403.385223,403.384718,3845.89096,3927.71401,3045.6466,3128.13203,163.937089,163.973756,64.000454,64.0461572,-0.591921576,-0.595458908,1.76484732,1.7488548,-4.03903526,39.9664507,0.0192288022,1.15843644,-4.03141767,-4.03139426,-5.95704827,-5.95704623
0.0875,0,0,0,0,0,0,0,0,402.895678,402.933694,403.393164,403.392763,3842.10617,3924.0743,3040.93414,3123.94837,163.913884,163.952804,63.9911431,64.0379285,-0.591544848,-0.595021498,1.7640235,1.74813459,-4.03347784,39.9662335,0.0193896557,1.15796401,-4.02586397,-4.02584063,-5.95149404,-5.95149187
0.088,0,0,0,0,0,0,0,0,402.902419,402.940901,403.400875,403.400557,3838.32181,3920.42406,3036.23144,3119.77196,163.890502,163.931685,63.9818031,64.0296774,-0.591200525,-0.594603403,1.76316867,1.74738475,-4.02792035,39.9660175,0.0195503054,1.15748399,-4.02031037,-4.02028684,-5.94593977,-5.94593747
0.0885,0,0,0,0,0,0,0,0,402.909134,402.948064,403.408351,403.408093,3834.53542,3916.77103,3031.53929,3115.60348,163.866941,163.910399,63.9724342,64.0214042,-0.590881502,-0.594218274,1.76228292,1.74660508,-4.02236278,39.9658029,0.0197107416,1.15699635,-4.01475674,-4.01473315,-5.94038548,-5.94038305
0.089,0,0,0,0,0,0,0,0,402.915692,402.955055,403.415588,403.415371,3830.74774,3913.10911,3026.85843,3111.44369,163.843201,163.888945,63.9630367,64.013109,-0.59058724,-0.593851638,1.76136635,1.74579577,-4.01680514,39.9655899,0.0198709545,1.15650105,-4.0092031,-4.00917931,-5.93483116,-5.93482859
0.0895,0,0,0,0,0,0,0,0,402.922059,402.961838,403.422589,403.422393,3826.95629,3909.44513,3022.18964,3107.29333,163.819282,163.867322,63.9536107,64.0047918,-0.590310979,-0.593515386,1.76041902,1.74495687,-4.01124742,39.9653787,0.0200309343,1.15599805,-4.00364931,-4.00362555,-5.92927682,-5.9292741
0.09,0,0,0,0,0,0,0,0,402.928195,402.968368,403.429357,403.429165,3823.1682,3905.77448,3017.53373,3103.15312,163.795183,163.84553,63.9441565,63.996453,-0.590065067,-0.593198247,1.75944117,1.74408843,-4.00568962,39.9651694,0.0201906716,1.15548733,-3.99809562,-3.99807166,-5.92372244,-5.92371959
0.0905,0,0,0,0,0,0,0,0,402.934063,402.974609,403.435898,403.435693,3819.38096,3902.10054,3012.89135,3099.02379,163.770903,163.823567,63.9346742,63.9880926,-0.589842476,-0.592905281,1.75843256,1.74319051,-4.00013175,39.964962,0.020350157,1.15496883,-3.99254191,-3.99251774,-5.91816803,-5.91816504
0.091,0,0,0,0,0,0,0,0,402.939636,402.980533,403.442222,403.441989,3815.59525,3898.42703,3008.26333,3094.9061,163.746441,163.801434,63.9251643,63.9797109,-0.589642859,-0.59264199,1.75739344,1.74226333,-3.9945738,39.9647567,0.0205093811,1.15444253,-3.98698817,-3.98696392,-5.91261359,-5.91261046
0.0915,0,0,0,0,0,0,0,0,402.944894,402.986118,403.448339,403.448064,3811.80862,3894.74859,3003.6504,3090.80071,163.721798,163.779128,63.9156268,63.971308,-0.589459595,-0.592395786,1.75632394,1.7413067,-3.98901577,39.9645534,0.020668335,1.15390839,-3.98143429,-3.98140995,-5.90705912,-5.90705584
0.092,0,0,0,0,0,0,0,0,402.949821,402.991348,403.454262,403.453934,3808.028,3891.06889,2999.05331,3086.70836,163.696973,163.756651,63.9060621,63.9628842,-0.5893049,-0.59217253,1.75522416,1.74032084,-3.98345766,39.9643522,0.0208270094,1.15336638,-3.9758805,-3.97585595,-5.90150462,-5.90150119
0.0925,0,0,0,0,0,0,0,0,402.95441,402.996218,403.460003,403.459613,3804.2509,3887.38861,2994.47282,3082.62978,163.671966,163.734,63.8964704,63.9544397,-0.589171919,-0.591971767,1.75409424,1.73930587,-3.97789946,39.964153,0.0209853957,1.15281646,-3.97032669,-3.97030193,-5.89595009,-5.89594651
0.093,0,0,0,0,0,0,0,0,402.958659,403.000724,403.46558,403.46512,3800.47796,3883.71152,2989.90969,3078.56567,163.646776,163.711177,63.8868521,63.9459746,-0.589060365,-0.591799335,1.75293449,1.73826191,-3.97234119,39.9639558,0.021143485,1.15225859,-3.96477285,-3.96474799,-5.89039552,-5.89039179
0.0935,0,0,0,0,0,0,0,0,402.96257,403.004872,403.471006,403.47047,3796.70666,3880.032,2985.36458,3074.51674,163.621403,163.68818,63.8772074,63.9374892,-0.588963699,-0.591642316,1.75174475,1.73718911,-3.96678284,39.9637606,0.0213012688,1.15169275,-3.95921886,-3.95919391,-5.88484092,-5.88483704
0.094,0,0,0,0,0,0,0,0,402.966151,403.00867,403.476298,403.475684,3792.94389,3876.3538,2980.83825,3070.48373,163.595847,163.665008,63.8675366,63.9289838,-0.588894158,-0.591506835,1.75052535,1.73608775,-3.9612244,39.9635672,0.0214587385,1.1511189,-3.95366497,-3.9536398,-5.87928629,-5.87928225
0.0945,0,0,0,0,0,0,0,0,402.969414,403.012131,403.481474,403.480779,3789.18712,3872.67754,2976.33144,3066.46725,163.570107,163.641662,63.8578401,63.9204586,-0.588844953,-0.591392495,1.74927648,1.73495771,-3.95566588,39.9633756,0.0216158859,1.15053701,-3.94811104,-3.94808566,-5.87373162,-5.87372743
0.095,0,0,0,0,0,0,0,0,402.972376,403.015275,403.486551,403.485774,3785.43695,3869.007,2971.84485,3062.46805,163.544184,163.618142,63.848118,63.9119138,-0.588815852,-0.591305262,1.74799833,1.73379931,-3.95010727,39.9631856,0.0217727026,1.14994704,-3.94255709,-3.9425316,-5.86817692,-5.86817257
0.0955,0,0,0,0,0,0,0,0,402.975055,403.018121,403.491545,403.490689,3781.69079,3865.33642,2967.37922,3058.48679,163.518078,163.594446,63.8383709,63.9033497,-0.588800316,-0.591232101,1.74669127,1.73261275,-3.94454858,39.9629972,0.0219291808,1.14934897,-3.93700299,-3.9369774,-5.86262218,-5.86261767
0.096,0,0,0,0,0,0,0,0,402.977472,403.020695,403.496473,403.495541,3777.95553,3861.66957,2962.9352,3054.52415,163.491788,163.570576,63.8285989,63.8947666,-0.588810702,-0.591179266,1.74535522,1.73139821,-3.9389898,39.9628102,0.0220853123,1.14874277,-3.93144898,-3.93142316,-5.85706741,-5.85706273
0.0965,0,0,0,0,0,0,0,0,402.979653,403.02302,403.501351,403.500348,3774.22859,3858.00993,2958.51349,3050.58082,163.465314,163.546529,63.8188025,63.8861647,-0.588840217,-0.59115217,1.74399057,1.73015592,-3.93343094,39.9626245,0.0222410894,1.14812841,-3.92589494,-3.92586901,-5.8515126,-5.85150776
0.097,0,0,0,0,0,0,0,0,402.981623,403.025127,403.506196,403.505129,3770.51052,3854.35225,2954.1148,3046.65747,163.438657,163.522308,63.808982,63.8775444,-0.588888653,-0.59113882,1.74259756,1.72888625,-3.92787199,39.96244,0.0223965045,1.14750586,-3.92034087,-3.9203147,-5.84595775,-5.84595274
0.0975,0,0,0,0,0,0,0,0,402.983407,403.027043,403.511023,403.509898,3766.79867,3850.69999,2949.73979,3042.7547,163.411816,163.49791,63.7991377,63.868906,-0.588949437,-0.591144965,1.74117643,1.72758912,-3.92231295,39.9622565,0.0225515499,1.1468751,-3.91478664,-3.91476037,-5.84040287,-5.84039769
0.098,0,0,0,0,0,0,0,0,402.985034,403.028798,403.515845,403.514671,3763.09996,3847.05732,2945.38917,3038.87319,163.384792,163.473337,63.7892701,63.8602497,-0.589035076,-0.591177408,1.73972759,1.72626492,-3.91675383,39.962074,0.0227062183,1.14623609,-3.90923251,-3.90920614,-5.83484795,-5.8348426
0.0985,0,0,0,0,0,0,0,0,402.986532,403.030421,403.520677,403.519463,3759.41173,3843.41758,2941.06353,3035.01358,163.357584,163.448588,63.7793795,63.8515759,-0.589138728,-0.591221389,1.73825102,1.7249139,-3.91119461,39.9618922,0.0228605024,1.14558882,-3.90367835,-3.90365174,-5.82929299,-5.82928747
0.099,0,0,0,0,0,0,0,0,402.987926,403.031942,403.525531,403.524287,3755.73449,3839.7877,2936.76356,3031.17649,163.330194,163.423663,63.7694664,63.842885,-0.589260204,-0.591289683,1.73674712,1.7235363,-3.90563531,39.9617112,0.0230143951,1.14493326,-3.89812415,-3.89809742,-5.82373799,-5.82373229
0.0995,0,0,0,0,0,0,0,0,402.989245,403.03339,403.530418,403.529155,3752.06554,3836.16259,2932.4899,3027.36256,163.30262,163.398563,63.7595311,63.8341772,-0.589392877,-0.59137061,1.73521617,1.72213237,-3.90007592,39.9615306,0.0231678892,1.14426939,-3.8925698,-3.89254295,-5.81818295,-5.81817708
0.1,0,0,0,0,0,0,0,0,402.990514,403.034791,403.535349,403.534078,3748.41181,3832.54872,2928.24318,3023.57243,163.274864,163.373286,63.7495741,63.825453,-0.589549381,-0.591475968,1.73365845,1.72070253,-3.89451645,39.9613505,0.0233209781,1.14359718,-3.88701554,-3.88698857,-5.81262788,-5.81262183
0.1005,0,0,0,0,0,0,0,0,402.991758,403.036173,403.540332,403.539065,3744.77059,3828.94031,2924.02406,3019.80664,163.246926,163.347834,63.7395959,63.8167128,-0.589722818,-0.591592775,1.73207439,1.71924673,-3.88895688,39.9611708,0.0234736548,1.14291662,-3.88146124,-3.88143403,-5.80707277,-5.80706654
0.101,0,0,0,0,0,0,0,0,402.993001,403.037559,403.545377,403.544125,3741.14234,3825.34446,2919.83309,3016.06582,163.218805,163.322207,63.7295968,63.8079569,-0.589913002,-0.591734109,1.73046396,1.71776539,-3.88339722,39.9609913,0.0236259128,1.14222769,-3.87590692,-3.87587959,-5.80151762,-5.8015112
0.1015,0,0,0,0,0,0,0,0,402.994264,403.038971,403.55049,403.549262,3737.52433,3821.75477,2915.67091,3012.35056,163.190503,163.296404,63.7195774,63.7991858,-0.590113282,-0.591885768,1.72882761,1.71625877,-3.87783747,39.9608119,0.0237777456,1.14153035,-3.87035244,-3.87032499,-5.79596243,-5.79595583
0.102,0,0,0,0,0,0,0,0,402.99554,403.040387,403.555678,403.554471,3733.92346,3818.17877,2911.53811,3008.66145,163.16202,163.270427,63.7095382,63.7903999,-0.590336291,-0.592061721,1.72716561,1.71472715,-3.87227763,39.9606328,0.0239291468,1.14082461,-3.86479804,-3.86477048,-5.7904072,-5.79040041
0.1025,0,0,0,0,0,0,0,0,402.996829,403.041816,403.560939,403.559754,3730.33698,3814.60973,2907.4353,3004.99905,163.133355,163.244274,63.6994796,63.7815995,-0.59057506,-0.592247096,1.72547824,1.71317079,-3.8667177,39.9604538,0.0240801102,1.14011042,-3.85924362,-3.85921581,-5.78485192,-5.78484496
0.103,0,0,0,0,0,0,0,0,402.998135,403.043262,403.566272,403.565111,3726.76532,3811.0553,2903.36308,3001.36396,163.10451,163.217947,63.6894022,63.7727853,-0.590829415,-0.592456198,1.72376591,1.71159008,-3.86115768,39.960275,0.0242306296,1.13938779,-3.85368916,-3.85366123,-5.77929661,-5.77928946
0.1035,0,0,0,0,0,0,0,0,402.999461,403.044728,403.571678,403.570544,3723.20572,3807.50876,2899.32196,2997.75667,163.075485,163.191445,63.6793065,63.7639577,-0.591092731,-0.592674157,1.72202861,1.70998495,-3.85559757,39.9600964,0.024380699,1.13865669,-3.84813454,-3.84810648,-5.77374126,-5.77373392
0.104,0,0,0,0,0,0,0,0,403.000812,403.046218,403.577157,403.576052,3719.665,3803.97777,2895.31253,2994.17777,163.04628,163.16477,63.6691931,63.7551172,-0.591377555,-0.592915353,1.72026674,1.70835582,-3.85003736,39.9599179,0.0245303127,1.1379171,-3.84258002,-3.84255184,-5.76818587,-5.76817833
0.1045,0,0,0,0,0,0,0,0,403.002189,403.047734,403.582711,403.581637,3716.14038,3800.45552,2891.33535,2990.6278,163.016897,163.13792,63.6590625,63.7462642,-0.591677005,-0.593164806,1.71848056,1.70670291,-3.84447707,39.9597395,0.0246794649,1.13716901,-3.83702546,-3.83699702,-5.76263044,-5.76262271
0.105,0,0,0,0,0,0,0,0,403.003597,403.04928,403.588338,403.587298,3712.63227,3796.94971,2887.39097,2987.10729,162.987334,163.110898,63.6489154,63.7373993,-0.591990877,-0.593436999,1.71667035,1.70502648,-3.83891668,39.9595613,0.0248281498,1.13641239,-3.83147086,-3.8314423,-5.75707497,-5.75706704
0.1055,0,0,0,0,0,0,0,0,403.005039,403.05086,403.59404,403.593035,3709.1379,3793.45346,2883.47998,2983.61678,162.957594,163.083702,63.6387523,63.7285231,-0.592312605,-0.593716867,1.7148365,1.70332676,-3.8333562,39.9593832,0.0249763622,1.13564725,-3.82591611,-3.82588741,-5.75151946,-5.75151133
0.106,0,0,0,0,0,0,0,0,403.006517,403.052477,403.599815,403.598849,3705.66399,3789.9745,2879.60281,2980.15681,162.927676,163.056334,63.6285738,63.719636,-0.592654656,-0.594018972,1.71297899,1.70160415,-3.82779563,39.9592051,0.0251240966,1.13487355,-3.82036144,-3.82033262,-5.74596391,-5.74595558
0.1065,0,0,0,0,0,0,0,0,403.008035,403.054133,403.605665,403.60474,3702.20775,3786.50591,2875.76004,2976.72783,162.897582,163.028794,63.6183805,63.7107387,-0.593010198,-0.594328179,1.71109823,1.69985858,-3.82223496,39.9590272,0.0252713478,1.13409128,-3.81480674,-3.81477766,-5.74040831,-5.74039978
0.107,0,0,0,0,0,0,0,0,403.009595,403.055832,403.611587,403.610706,3698.76956,3783.05542,2871.95219,2973.33037,162.867312,163.001082,63.6081731,63.7018316,-0.593379029,-0.594659126,1.70919448,1.69809046,-3.81667421,39.9588493,0.0254181106,1.13330044,-3.80925201,-3.8092228,-5.73485268,-5.73484394
0.1075,0,0,0,0,0,0,0,0,403.011201,403.057576,403.617583,403.616748,3695.34663,3779.61605,2868.17976,2969.96495,162.836866,162.9732,63.5979521,63.6929154,-0.593754643,-0.594996615,1.70726801,1.69630001,-3.81111336,39.9586716,0.0255643801,1.132501,-3.80369711,-3.80366776,-5.729297,-5.72928806
0.108,0,0,0,0,0,0,0,0,403.012855,403.059369,403.623652,403.622865,3691.94559,3776.19555,2864.44328,2966.63204,162.806245,162.945147,63.5877182,63.6839906,-0.594149406,-0.595355342,1.70531923,1.6944875,-3.80555241,39.9584938,0.0257101515,1.13169295,-3.79814231,-3.79811282,-5.72374128,-5.72373213
0.1085,0,0,0,0,0,0,0,0,403.014561,403.061213,403.629792,403.629056,3688.56365,3772.78691,2860.74318,2963.33213,162.775451,162.916923,63.5774721,63.6750579,-0.594556544,-0.595720063,1.70334811,1.69265316,-3.79999138,39.9583162,0.02585542,1.13087629,-3.79258747,-3.79255771,-5.71818552,-5.71817617
0.109,0,0,0,0,0,0,0,0,403.016319,403.063111,403.636003,403.635321,3685.20113,3769.39788,2857.07997,2960.06573,162.744483,162.888531,63.5672145,63.6661177,-0.594975863,-0.596105519,1.70135506,1.69079741,-3.79443024,39.9581386,0.026000181,1.13005099,-3.78703259,-3.7870027,-5.71262972,-5.71262015
0.1095,0,0,0,0,0,0,0,0,403.018134,403.065066,403.642284,403.641659,3681.85524,3766.02141,2853.45414,2956.83324,162.713343,162.859969,63.5569459,63.6571708,-0.595400913,-0.59649644,1.69934036,1.68892017,-3.78886902,39.957961,0.02614443,1.12921705,-3.78147756,-3.78144751,-5.70707387,-5.7070641
0.11,0,0,0,0,0,0,0,0,403.020008,403.06708,403.648633,403.648068,3678.53253,3762.66524,2849.86615,2953.63515,162.682031,162.83124,63.5466671,63.6482177,-0.595843954,-0.596907588,1.69730428,1.68702185,-3.7833077,39.9577835,0.0262881627,1.12837446,-3.77592261,-3.77589243,-5.70151799,-5.701508
0.1105,0,0,0,0,0,0,0,0,403.021942,403.069155,403.655051,403.654547,3675.23019,3759.32231,2846.31649,2950.47191,162.650548,162.802343,63.5363787,63.6392591,-0.596298278,-0.597323675,1.69524723,1.6851027,-3.77774629,39.9576059,0.0264313747,1.1275232,-3.77036762,-3.77033717,-5.69596206,-5.69595186
0.111,0,0,0,0,0,0,0,0,403.02394,403.071293,403.661535,403.661096,3671.94851,3756.00033,2842.80555,2947.34398,162.618896,162.773279,63.5260814,63.6302956,-0.59676369,-0.597759485,1.6931692,1.68316298,-3.77218478,39.9574285,0.0265740621,1.12666327,-3.7648126,-3.76478201,-5.69040609,-5.69039567
0.1115,0,0,0,0,0,0,0,0,403.026003,403.073498,403.668085,403.667712,3668.68469,3752.69223,2839.3338,2944.25178,162.587074,162.744049,63.515776,63.6213278,-0.597233812,-0.59819973,1.69107061,1.68120295,-3.76662318,39.957251,0.0267162208,1.12579465,-3.75925742,-3.75922667,-5.68485008,-5.68483944
0.112,0,0,0,0,0,0,0,0,403.028133,403.075769,403.674695,403.674394,3665.44518,3749.40571,2835.90168,2941.1958,162.555084,162.714653,63.5054632,63.6123564,-0.597720779,-0.598659186,1.68895172,1.679223,-3.76106149,39.9570736,0.0268578469,1.12491734,-3.75370232,-3.75367143,-5.67929402,-5.67928316
0.1125,0,0,0,0,0,0,0,0,403.030333,403.078111,403.681357,403.681142,3662.22716,3746.13367,2832.50961,2938.17636,162.522927,162.685093,63.4951435,63.603382,-0.59821796,-0.599122576,1.68681285,1.6772231,-3.7554997,39.9568962,0.0269989366,1.12403133,-3.74814719,-3.74811602,-5.67373792,-5.67372684
0.113,0,0,0,0,0,0,0,0,403.032603,403.080524,403.688064,403.687951,3659.03089,3742.8838,2829.15806,2935.19393,162.490603,162.655369,63.4848179,63.5944053,-0.598725168,-0.599604656,1.68465441,1.67520364,-3.74993782,39.9567188,0.0271394863,1.12313661,-3.74259202,-3.7425607,-5.66818178,-5.66817048
0.1135,0,0,0,0,0,0,0,0,403.034946,403.08301,403.694811,403.694807,3655.85357,3739.64899,2825.84735,2932.24892,162.458114,162.625482,63.474487,63.585427,-0.599236096,-0.600090192,1.68247638,1.67316491,-3.74437584,39.9565415,0.0272794925,1.12223318,-3.7370367,-3.73700521,-5.6626256,-5.66261407
0.114,0,0,0,0,0,0,0,0,403.037363,403.08557,403.701593,403.701705,3652.70153,3736.43689,2822.57792,2929.34171,162.425461,162.595433,63.4641515,63.5764477,-0.599762729,-0.60059392,1.68027919,1.67110716,-3.73881377,39.9563643,0.0274189519,1.12132101,-3.73148145,-3.73144982,-5.65706937,-5.65705762
0.1145,0,0,0,0,0,0,0,0,403.039855,403.088206,403.708403,403.708638,3649.57197,3733.24042,2819.35017,2926.47271,162.392645,162.565222,63.4538122,63.5674681,-0.600298513,-0.601100634,1.67806311,1.66903066,-3.7332516,39.9561871,0.0275578611,1.12040012,-3.72592617,-3.72589425,-5.6515131,-5.65150112
0.115,0,0,0,0,0,0,0,0,403.042425,403.090919,403.715236,403.715598,3646.46511,3730.06716,2816.16448,2923.64233,162.359666,162.534851,63.4434698,63.5584889,-0.600843265,-0.601625015,1.67582844,1.66693582,-3.72768934,39.9560101,0.0276962169,1.11947049,-3.72037085,-3.72033878,-5.64595679,-5.64594458
0.1155,0,0,0,0,0,0,0,0,403.045072,403.093711,403.722087,403.722579,3643.37814,3726.91004,2813.02127,2920.85088,162.326525,162.504319,63.4331252,63.5495109,-0.601390761,-0.602151924,1.67357559,1.66482259,-3.72212698,39.9558331,0.0278340163,1.11853212,-3.71481538,-3.71478313,-5.64040043,-5.640388
0.116,0,0,0,0,0,0,0,0,403.047799,403.096582,403.72895,403.729575,3640.31729,3723.77662,2809.92083,2918.09876,162.293225,162.473629,63.422779,63.5405347,-0.601952846,-0.602695978,1.67130454,1.66269139,-3.71656453,39.9556563,0.0279712563,1.11758501,-3.70925999,-3.70922759,-5.63484403,-5.63483136
0.1165,0,0,0,0,0,0,0,0,403.050605,403.099533,403.735823,403.736579,3637.27975,3720.65983,2806.86356,2915.38633,162.259765,162.442781,63.4124321,63.531561,-0.602523046,-0.603242109,1.66901573,1.66054248,-3.71100198,39.9554796,0.0281079343,1.11662914,-3.70370456,-3.70367186,-5.62928759,-5.62927469
0.117,0,0,0,0,0,0,0,0,403.053492,403.102564,403.742699,403.743587,3634.26571,3717.56717,2803.84981,2912.71394,162.226148,162.411776,63.4020852,63.5225905,-0.603101178,-0.603804863,1.66670944,1.65837613,-3.70543933,39.955303,0.0282440473,1.11566451,-3.69814909,-3.69811624,-5.6237311,-5.62371797
0.1175,0,0,0,0,0,0,0,0,403.056461,403.105677,403.749575,403.750594,3631.27237,3714.49161,2800.87992,2910.08195,162.192373,162.380615,63.391739,63.5136241,-0.603681103,-0.604369264,1.66438595,1.65619259,-3.6998766,39.9551266,0.0283795929,1.11469113,-3.69259347,-3.69256043,-5.61817457,-5.6181612
0.118,0,0,0,0,0,0,0,0,403.059512,403.108872,403.756447,403.757594,3628.30584,3711.44057,2797.95428,2907.49071,162.158443,162.349298,63.3813945,63.5046623,-0.604274518,-0.604949754,1.66204569,1.6539923,-3.69431376,39.9549503,0.0285145685,1.11370898,-3.68703792,-3.68700473,-5.612618,-5.61260439
0.1185,0,0,0,0,0,0,0,0,403.062645,403.11215,403.763313,403.764583,3625.36332,3708.40708,2795.07312,2904.9405,162.124358,162.317828,63.3710523,63.4957059,-0.604875035,-0.605531471,1.65968865,1.65177519,-3.68875083,39.9547742,0.0286489718,1.11271807,-3.68148234,-3.68144884,-5.60706138,-5.60704754
0.119,0,0,0,0,0,0,0,0,403.06586,403.115509,403.770168,403.771557,3622.44495,3705.39847,2792.23681,2902.43167,162.09012,162.286204,63.3607133,63.4867557,-0.605482478,-0.606128746,1.65731526,1.6495417,-3.68318781,39.9545983,0.0287828005,1.11171839,-3.67592672,-3.67589306,-5.60150472,-5.60149063
0.1195,0,0,0,0,0,0,0,0,403.069159,403.118951,403.77701,403.778514,3619.54795,3702.40781,2789.44566,2899.96453,162.055729,162.254428,63.3503782,63.4778123,-0.606090784,-0.606726847,1.65492582,1.64729209,-3.67762469,39.9544225,0.0289160524,1.11070994,-3.67037094,-3.6703371,-5.59594801,-5.59593369
0.12,0,0,0,0,0,0,0,0,403.07254,403.122475,403.783836,403.78545,3616.67831,3699.44236,2786.69997,2897.53939,162.021188,162.222501,63.3400479,63.4688767,-0.606711513,-0.607339968,1.65252061,1.64502663,-3.67206148,39.9542469,0.0290487256,1.10969272,-3.66481524,-3.66478123,-5.59039126,-5.5903767
0.1205,0,0,0,0,0,0,0,0,403.076004,403.126081,403.790646,403.792362,3613.83324,3696.49525,2784.00007,2895.15654,161.986496,162.190424,63.3297232,63.4599493,-0.607338358,-0.607953526,1.65010007,1.6427456,-3.66649817,39.9540715,0.029180818,1.10866674,-3.6592595,-3.65922519,-5.58483447,-5.58481966
0.121,0,0,0,0,0,0,0,0,403.079551,403.129769,403.797435,403.799248,3611.01285,3693.57364,2781.34617,2892.81632,161.951657,162.158198,63.3194048,63.4510311,-0.60797115,-0.608581567,1.64766418,1.64044942,-3.66093476,39.9538963,0.0293123279,1.10763199,-3.65370373,-3.65366924,-5.57927763,-5.57926258
0.1215,0,0,0,0,0,0,0,0,403.083179,403.133539,403.804204,403.806107,3608.21436,3690.67072,2778.7386,2890.51894,161.91667,162.125825,63.3090937,63.4421228,-0.608603907,-0.609209676,1.6452134,1.63813805,-3.65537126,39.9537213,0.0294432535,1.10658846,-3.6481478,-3.64811312,-5.57372075,-5.57370545
0.122,0,0,0,0,0,0,0,0,403.08689,403.137389,403.810951,403.812937,3605.44364,3687.79355,2776.1776,2888.26471,161.881537,162.093304,63.2987905,63.4332251,-0.609248048,-0.609851728,1.64274802,1.63581192,-3.64980766,39.9535465,0.0295735932,1.10553617,-3.64259195,-3.64255709,-5.56816382,-5.56814827
0.1225,0,0,0,0,0,0,0,0,403.090682,403.14132,403.817674,403.819738,3602.69792,3684.93541,2773.66346,2886.05389,161.846259,162.060638,63.2884961,63.4243388,-0.609897356,-0.610493487,1.64026833,1.6334713,-3.64424397,39.9533719,0.0297033455,1.10447512,-3.63703605,-3.63700089,-5.56260685,-5.56259105
0.123,0,0,0,0,0,0,0,0,403.094554,403.145329,403.824374,403.826507,3599.97726,3682.10324,2771.19645,2883.88674,161.810838,162.027827,63.2782114,63.4154647,-0.610551663,-0.61114865,1.63777477,1.63111649,-3.63868018,39.9531975,0.0298325089,1.10340531,-3.63148012,-3.63144478,-5.55704983,-5.55703379
